Accomodation_Type,Any_Relationships,From_Dummy,Household_ID,Resident_Count,Ownership_Type,QID,Census_Address,Census_Address_Postcode,Census_Address_Country,Census_Address_Indicator,Resident_Count_verify,Other_Address_Count,Other_Address_Count_verify
7,,0,h81521408718837554,2,3,q9441865529867125,"238 Moore inlet
Davisland",WV69 3UR,337,456670157655,2,10,10
5,,0,h80371045054322223,1,2,q4489194215887974,"381 Carl mall
Port Ricky",M0D 8SD,868,663880017990,1,26,26
5,,0,h15864861323726817,1,2,q1533353730742980,"024 Warner mills
Mandyfort",N32 3GT,921,612167427202,1,40,40
4,,0,h33153492216802211,2,1,q8548076590212121,"7 Banks lake
New Joyceview",G4 1FS,117,867578264193,2,76,76
2,,0,h38046080180115134,2,1,q3165268385030469,"Flat 8
Francesca ramp
Martinville",DL47 8SF,909,32432730219,2,29,29
2,,0,h61619688487469209,1,4,q9164262707253598,"856 Sykes lake
Brooksshire",B2 2BP,266,151638921435,1,20,20
2,,0,h46535766178369244,1,2,q8489715865054660,"164 Harry bridge
Garethmouth",B1 5FQ,110,770782734596,1,8,8
-9,,0,h17225268485603188,1,3,q5086810241328631,"3 Abbie landing
North Raymond",GL9 9DY,762,20957733341,1,16,16
2,,0,h98515643481062685,2,5,q3033978813232675,"96 Owen estate
Harryfurt",LA9X 1PS,394,521700956979,2,32,32
2,,0,h75589416885699079,2,-7,q7719904171971703,"16 Morris prairie
South Denniston",E88 3NA,447,595617853860,2,58,58
4,,0,h45351973852724418,1,5,q3066260554126891,"10 Joshua rest
North Carlyburgh",G7T 6NE,178,693710709612,1,91,91
7,,0,h29075079277686230,3,-7,q2961692944019166,"72 Donald flats
Martinview",KY2 4AL,401,279494486633,3,50,50
-3,,0,h66781319829435589,2,-7,q9409766260974802,"Studio 77G
Marie divide
Zoetown",BA5X 8DJ,951,803733289715,2,21,21
2,,0,h66175585295514210,2,3,q4310673749072728,"Studio 7
Bernard mews
Thomasburgh",M25 3AN,694,383260428475,2,98,98
-3,,0,h30243907284762642,2,3,q5281349988785008,"2 Hollie estates
West Adrian",S5 6NE,630,44120719556,2,17,17
7,,0,h50090143798705747,4,-9,q1361500241852064,"14 Porter oval
South Douglaschester",YO6B 1AJ,965,86877741332,4,98,98
7,,0,h11089365931508930,1,2,q1252822883912030,"Studio 46P
Billy summit
New Lawrencefort",L28 8AT,383,951249540418,1,72,72
2,,0,h69969590964582130,2,-7,q9853107379219636,"884 Luke shores
Jonesmouth",WC41 8WH,189,487065945986,2,70,70
1,,0,h54267390156405919,1,4,q2452037778729834,"Studio 61
Adrian harbor
Johnsonburgh",E69 4EL,259,998087634443,1,49,49
4,,0,h47454908371885659,2,3,q1321374010950744,"243 Beverley lodge
Kimberleyville",S37 3FN,300,896886779805,2,30,30
5,,0,h38063470867778320,5,3,q6802596106406443,"Flat 5
Bailey flats
Nicolaview",N9C 3QT,107,609939590222,5,34,34
-9,,0,h59393664642956423,1,4,q1134999382673617,"Flat 0
Saunders creek
South Leonborough",L0S 0WS,148,721686889871,1,31,31
7,,0,h50318489679009754,1,2,q2319265405579692,"Studio 36
Stewart ranch
Laneville",TA62 3NA,180,524393303947,1,41,41
2,,0,h39600319935189158,2,-9,q1422500058953945,"Studio 7
Woods isle
Frankbury",E5 1FZ,657,693792617838,2,48,48
1,,0,h66159563937768645,1,-7,q1844686391554201,"9 Frank park
Shirleyfurt",CM4 9PJ,893,926986892999,1,2,2
1,,0,h13528219481503353,5,5,q8194230613634108,"291 Steven mews
Smithfurt",NN3 1LB,723,861374089530,5,47,47
-9,,0,h37641450657270782,2,-9,q3035738943698830,"Studio 65
Turner loaf
Port Colinstad",PL7 3PQ,997,408864609653,2,60,60
-9,,0,h27352111574357616,2,4,q2743256063430077,"6 Smith mountain
North Pauline",E10 2QY,325,457214437201,2,67,67
4,,0,h33822109371013639,1,3,q9526650570237043,"Flat 6
Sheila camp
Debraport",DL38 3PW,681,670197814087,1,94,94
5,,0,h71403728380290519,1,-7,q4149048709709037,"Studio 2
Osborne dam
Scottside",EH94 8EN,125,688871270559,1,7,7
-9,,0,h74664407888816208,5,3,q7656432090415770,"Flat 51
Christopher crest
East Oliver",DD1V 4YX,992,80791303328,5,52,52
5,,0,h78434359515731097,1,1,q5748745873285510,"Flat 30
Shirley street
New Frederick",DD47 5JX,187,212976847145,1,11,11
4,,0,h98917414513909089,1,5,q7034833830471160,"617 Bernard way
East Jasonton",B88 3UY,856,401609527668,1,44,44
-3,,0,h30700877612910417,4,2,q9288389125676081,"Flat 04
Adams glen
West Sian",B0 2HF,225,364011181868,4,47,47
4,,0,h52416157232680486,4,1,q6972822915734695,"4 Matthews way
Bethanbury",HG36 9LX,791,475920020312,4,13,13
-3,,0,h76037643376915039,5,4,q8770189718632535,"07 Katie throughway
West Deanmouth",OL2V 3TN,471,13906666249,5,46,46
3,,0,h67373629791952118,3,2,q5981346860163410,"Flat 8
Lewis coves
O'Sullivanstad",DY5 9XX,442,547787582685,3,20,20
4,,0,h43951562831801722,3,4,q1636242792335379,"Studio 7
Harris tunnel
Port Bernardbury",DN3 3QS,497,944474962963,3,62,62
6,,0,h18782080427397154,2,-7,q3519223259700656,"Studio 5
Carly path
South Jill",SW08 4UQ,158,513724301255,2,42,42
-7,,0,h43310428476753411,5,2,q7824943653211319,"Studio 6
Harris park
Martinland",S87 2FT,376,972288479778,5,60,60
3,,0,h78240662687967027,2,3,q5172670044776272,"42 Henry forges
Hillside",N6H 7GS,666,193545386011,2,91,91
7,,0,h85753020618136277,4,3,q1402502107609839,"Studio 51J
Henry green
Raymondtown",TR6W 9SG,875,289184007406,4,40,40
6,,0,h66240332453234493,2,2,q8746330953684069,"173 Waters forge
Port Jayneview",W73 1TB,534,198429832320,2,33,33
6,,0,h79654640819946838,2,1,q4272012975921400,"36 George mews
West Eileenview",W6G 4YQ,168,773624321063,2,61,61
-9,,0,h80390559209052283,1,3,q2752882583704192,"192 Christian estate
Kellyport",CF1 3TU,109,701045026794,1,51,51
1,,0,h43589219676225640,1,3,q7430126534139540,"003 Townsend hills
Lake Kirstymouth",S2 6YA,324,729239852651,1,10,10
1,,0,h65006937274350413,1,2,q3853562765689095,"333 Hazel lodge
Fordton",DD26 9XY,919,280745886576,1,75,75
-7,,0,h41899652638183930,5,3,q6101379146359153,"89 Johnson stravenue
North Marcusshire",LN0 5DG,722,556748519125,5,24,24
-7,,0,h76235092787228146,2,-7,q3168005153214372,"33 Forster streets
Storeystad",SE59 5DJ,623,284134794373,2,75,75
5,,0,h28930488364019445,2,1,q5307579302268570,"Flat 55
Shaw corners
Jonesborough",W7 5XX,826,881421348009,2,10,10
5,,0,h37237042422297181,2,-9,q1360472869590732,"903 Campbell plains
Maureenhaven",BT04 1QT,773,950634990775,2,96,96
1,,0,h12799408499046814,1,3,q3269845761270483,"9 Ross wells
New Alanstad",B9 8RY,333,159299712488,1,5,5
7,,0,h37033226771486946,1,-9,q8399819560097679,"Flat 80N
Graham circle
Craigmouth",SY9X 2LB,302,966227836950,1,9,9
4,,0,h65250086321125637,2,-9,q2863035527260132,"3 King village
Adamsland",M5D 9FJ,285,293412589613,2,24,24
2,,0,h52967403705364586,2,4,q3825345388468416,"Studio 2
Hall park
Harrisonport",S1 1TH,388,544816156837,2,64,64
1,,0,h12399195128807736,1,3,q6963102590989998,"Flat 68U
Amanda cape
Port Danielle",W0 6FG,668,570994074610,1,64,64
6,,0,h73660384380701754,1,4,q4000655268154171,"355 Elizabeth ford
Stevensonborough",BN8A 0PX,998,296612453449,1,55,55
2,,0,h82746924391049461,5,-9,q8327347629835748,"Studio 4
Deborah green
Mathewhaven",E9 9YG,691,922220570941,5,93,93
7,,0,h96036533382609678,2,2,q2347530709658034,"8 Leonard locks
Collinsville",OX69 8LE,474,312054191649,2,18,18
-9,,0,h22692027515697831,1,2,q1721616892821154,"Flat 42N
Wright land
Hughborough",S7 6LY,802,753288120422,1,0,0
-7,,0,h26114212136579245,2,2,q3227160091977030,"Flat 49
Ellis ferry
New Janefort",W5E 1QR,112,624813095873,2,50,50
3,,0,h73649418258308660,2,2,q4914049692097503,"Flat 9
Kayleigh lights
Port Jaynebury",B0W 9UX,155,277262867059,2,58,58
1,,0,h97074480680050421,5,2,q1911697456966146,"0 Wright shoal
Christineland",G6 2ZX,729,387160818002,5,60,60
3,,0,h75164349919813641,1,5,q9555325670746947,"47 Thomas circles
Coxmouth",CA4 6FB,212,94988203653,1,62,62
3,,0,h83130388188118305,2,1,q9131632005897803,"527 Kenneth mountain
South Brettland",W4F 1BS,657,738472730525,2,37,37
6,,0,h58979117094984195,1,-9,q7064842532116919,"6 Andrew creek
Port Fiona",S8D 0TE,432,65929202169,1,22,22
-9,,0,h66104077011107923,2,3,q5138413228021608,"92 Fowler dale
Gibsonville",N3 6TX,248,814193644090,2,57,57
2,,0,h46115780492757126,2,-7,q2072724074438318,"05 Amanda pines
Lawsonland",S4 3TS,925,708602783305,2,81,81
5,,0,h36573528911389346,3,3,q8280586132592395,"Flat 1
Wright lights
South Stevenfort",ZE8 5UT,910,720281603054,3,71,71
-3,,0,h62807654510073000,1,-7,q8871007381550671,"116 Hayward branch
Lake Hughbury",B85 3JL,267,29778239761,1,88,88
-7,,0,h44116921999825734,1,2,q1489884686419679,"11 Jenna grove
East Molly",HG2P 5ZN,127,181291111623,1,83,83
-3,,0,h84806820188680055,4,5,q1496560774802847,"82 Watson lodge
Smithton",BD9 1GX,615,830544576462,4,92,92
-3,,0,h26201287209502718,1,1,q1920777439707037,"904 Darren meadow
East Victorborough",LE1R 2RE,809,785416513902,1,1,1
1,,0,h64936200683689272,4,4,q4005133550761628,"Flat 88
Abbie inlet
North Ireneside",SO8Y 7GS,762,746768471141,4,79,79
1,,0,h33047403199422750,2,-7,q1047794739867878,"Flat 0
O'Sullivan wall
Lake Jennifer",N9 4RU,872,432842314998,2,30,30
2,,0,h67871387397567551,1,5,q5415687524826076,"125 Sally village
Port Abdulberg",G3T 7FF,950,455543494455,1,21,21
-9,,0,h22620747126112021,2,-9,q1600594007739643,"7 Robinson ranch
Lake Sharonmouth",G7 6SS,921,762885053798,2,10,10
-7,,0,h12016375730091354,2,1,q1467725081154807,"635 Green passage
Stevensport",FK9W 3ZE,256,754054496427,2,72,72
-7,,0,h71956525751752790,2,5,q6275946103388861,"Studio 73
Johnson landing
Jacobmouth",S79 9QT,853,160536543694,2,37,37
1,,0,h72430660365781355,5,-9,q7095069104418637,"475 Ben fort
New Mandyfort",CR0V 6UE,501,105099706870,5,4,4
-3,,0,h62084078212396299,2,1,q8167398962326117,"102 Garner via
West Carole",N4A 0HA,528,207702615541,2,27,27
-3,,0,h32453768204445286,2,-7,q4640292669355460,"Studio 98
Bell ranch
Lake Francischester",TA9R 0HN,334,772171656093,2,71,71
2,,0,h20722381493680793,2,-7,q2296453556032254,"Studio 67
Smith mills
Lake Christian",EC0X 1LT,153,335467771777,2,54,54
4,,0,h91684397471550696,4,3,q1272921775742213,"1 Gallagher circle
Joanland",S4 7AH,745,286396183131,4,17,17
-9,,0,h91248056202527809,2,-9,q6658950665693150,"9 Anne freeway
West Kateshire",W5 4XD,172,194257782234,2,63,63
1,,0,h69801282288665542,2,2,q6218701670726877,"Studio 46
Maria plaza
Evansbury",L5 0PT,385,910596053454,2,29,29
-9,,0,h72893723902511397,2,5,q1662090733883589,"Flat 7
Walker inlet
East Mathewshire",DA60 7QR,647,51468406512,2,44,44
6,,0,h32391751746169002,5,-9,q6886919490376668,"Studio 7
Geoffrey glens
West Leonard",EH9R 6EE,983,51384068259,5,80,80
7,,0,h75417413410607908,1,2,q6087081309470966,"Flat 0
Annette hills
Port Jessica",E4 3RF,462,422644665700,1,75,75
7,,0,h34588758476922379,4,4,q4342097496226620,"661 Jill crescent
Port Kevinstad",E98 2LN,737,529055465859,4,25,25
2,,0,h22770713743753523,2,-9,q1034343580837719,"Studio 6
Butler parkways
Greenfort",PL9N 7PQ,422,967042717732,2,85,85
3,,0,h46348997528266129,1,2,q3019303295750509,"4 Francis island
Lake Gerald",N1 3XR,896,671380876521,1,79,79
-3,,0,h23055445489593223,5,5,q3811660059334659,"6 Jill cape
Jasontown",S1 3AY,695,541970246478,5,84,84
4,,0,h66628767618582584,4,1,q5654164844303502,"36 Caroline islands
West Nicolaville",W0 2LW,660,842369562073,4,11,11
-9,,0,h12083590007744972,3,4,q5415334855766833,"897 Johnston mill
Hollieport",G6F 5WG,231,475245881516,3,17,17
3,,0,h81592038284162549,1,3,q2106469178269646,"Studio 27P
Shepherd shore
Chadwickchester",HG75 0FR,516,7810431191,1,80,80
6,,0,h78452465306805798,2,2,q3341589243597415,"Flat 05
Baker plain
Seanview",BD4W 1QP,960,768464412197,2,29,29
-3,,0,h47595160546624683,1,1,q7008147487026051,"4 Thompson manor
Joannemouth",EC9H 2WX,992,825943823650,1,6,6
3,,0,h60265117991754717,1,5,q5612110958549535,"9 Carolyn lakes
West Richard",E9A 0RA,365,501529096612,1,92,92
7,,0,h65520559508283142,3,-7,q8266259211979913,"151 Joyce plain
Dianeburgh",G9 3DZ,125,387685219063,3,58,58
7,,0,h82883494958882326,1,2,q3285354333530650,"658 Singh pike
Lake Gregorybury",E25 1LS,820,303438055431,1,51,51
6,,0,h13003977050886591,3,4,q1010368996691564,"996 Roberts rapid
Mohammadmouth",ML0 4PJ,234,555722415802,3,27,27
-9,,0,h31815413312388377,4,1,q4622321842140984,"Studio 37C
Barry vista
Dominicfurt",W11 8NL,952,788337861634,4,36,36
-3,,0,h72557835085892014,5,-7,q2044298841034634,"38 Harris overpass
Morantown",EC69 2BF,474,459495160565,5,96,96
2,,0,h57298046062796395,1,3,q3793783708124352,"14 Phillip place
Cliveburgh",HX74 9FT,859,652709338118,1,8,8
3,,0,h19751655535595868,2,5,q5498275475018646,"Studio 29
Hannah ports
West Reecechester",S0F 1JR,549,530591158688,2,9,9
5,,0,h94441014662022183,2,4,q5190254168483896,"Studio 52
Johnson row
Lake Rhysberg",WA9P 7JT,180,259626948293,2,96,96
3,,0,h59719322584692000,2,1,q4107741924903271,"Flat 70d
Wade lake
Suttonland",DG33 3ZZ,212,786644853803,2,23,23
-3,,0,h20454459153217316,1,2,q7141486157186910,"29 Miles shoal
New Vanessahaven",BN4B 6UE,281,362752691378,1,73,73
1,,0,h49557094094647355,1,4,q5905897846299533,"5 Liam squares
Barnestown",TA0B 3ZQ,328,513436528081,1,42,42
4,,0,h52099362835432561,3,1,q2005223003372600,"Studio 27k
Dawn street
Elliefurt",AB1B 6HS,317,684505873903,3,38,38
4,,0,h36567764478778541,4,4,q9725975140654652,"4 Lloyd plaza
Gibsonshire",G1 7DA,120,280918525309,4,18,18
2,,0,h47252067141573653,1,5,q7323385704898213,"458 Roger isle
Connorchester",G8 9NY,560,503414481477,1,27,27
-7,,0,h17655451873091505,2,1,q2802886711917159,"Flat 53p
Taylor ports
Trevorberg",DE2 7GY,497,514693223465,2,84,84
4,,0,h48182656988791996,2,2,q8196368407163996,"Studio 4
Williams radial
Rossborough",LE7B 2QJ,471,471847733534,2,13,13
4,,0,h18741689417971560,1,1,q7203489616618580,"Studio 22
Kirsty station
Port Samuelport",LL8N 4UE,873,306041341087,1,64,64
-3,,0,h83517387745079812,1,-7,q2304061806937026,"Flat 03
Wright ports
Port Raymondland",HS2P 9WP,473,405302166029,1,59,59
3,,0,h19468540681086139,2,4,q1744997719355105,"Flat 07N
Murray land
South June",HG0W 9BG,414,739986384681,2,14,14
-7,,0,h83775404259515909,2,5,q2007183042691187,"258 Denis drive
West Elizabeth",SL43 9YL,307,981806370214,2,20,20
1,,0,h97519068473621145,2,1,q7543090589080475,"43 Potter forks
Dohertyburgh",WV54 0ZW,166,589018892559,2,56,56
1,,0,h53182382896791741,1,3,q8579349410621211,"Flat 28u
McLean meadow
Martynfort",PL4X 4RP,825,64030064576,1,94,94
2,,0,h51746044698278446,4,2,q7739918078397782,"Studio 19
O'Donnell ports
Lake Natasha",B1F 5GG,342,118650215031,4,74,74
6,,0,h19769946029152308,1,2,q2739952481836816,"86 Watkins falls
New Carolmouth",G6 9TB,442,547082306060,1,59,59
-9,,0,h66556361889252352,1,3,q9260525119367355,"480 Lynda stream
Abbieport",SS3 2HG,646,591788035125,1,21,21
5,,0,h55529037938217063,2,4,q5077096031853005,"8 Beth parkways
Morleyberg",S52 4ZQ,508,750536973441,2,57,57
-7,,0,h21290517572901907,1,2,q5066731800503577,"29 Morgan mall
New Hilary",BR2N 4HY,802,783038543022,1,74,74
2,,0,h79718650321166681,3,1,q8375110175145984,"Studio 7
Jacqueline station
South Sylviafort",NW5 8DW,154,277990020233,3,65,65
-7,,0,h94099688630205783,2,5,q8530699566012563,"Flat 92N
Debra motorway
Tobyport",WA9M 9XF,238,151878524634,2,21,21
5,,0,h31061484768061746,3,4,q4976472792735352,"Flat 0
Doherty ramp
South Hayley",W55 6TH,538,483947026872,3,25,25
3,,0,h17147080954112233,1,2,q9199157055090148,"Flat 49
Bruce haven
North Jamie",S7G 8ZR,497,629653045550,1,67,67
6,,0,h41826873476452302,1,5,q2630954592955871,"1 Campbell bridge
Masonmouth",G04 1QW,587,436931696413,1,24,24
2,,0,h21837560340955469,2,3,q5221503655363237,"Flat 3
Grace cliffs
Bondside",L17 0LU,714,608374932736,2,50,50
5,,0,h75051158924438036,2,2,q8849878659648893,"92 Bradley camp
Geoffreychester",E92 1ER,560,73522728345,2,1,1
7,,0,h35479687223311201,2,5,q9746035590000738,"486 Lynne plaza
Lake Mauricechester",L3E 0AA,477,721068664753,2,52,52
5,,0,h51038112430748111,1,1,q3451707803569403,"Flat 69
Sharon shores
O'Brienton",SE4 0DN,554,374808453499,1,41,41
2,,0,h45803111903199976,3,1,q1579441790670175,"832 Smith curve
Storeyburgh",G4D 5WA,653,154607586200,3,9,9
6,,0,h73221364375356913,2,5,q5110269739119440,"86 Barker station
Juliachester",E1 6DZ,905,668822384866,2,95,95
-3,,0,h73875175239444606,2,1,q2451014557405870,"6 Kevin crossroad
Woodtown",NP56 1PF,548,148214509945,2,38,38
-7,,0,h59970623986668146,2,4,q7746327512399176,"Studio 01B
Gordon vista
Taylorberg",EC2 6DP,325,80401917852,2,52,52
2,,0,h32558442688980625,2,2,q3389306853301356,"Studio 26
Dixon inlet
Georgebury",WR2A 8SQ,314,367783919811,2,82,82
-3,,0,h95763678690781293,4,2,q3248056691902803,"825 Welch track
Guyside",B6E 6SL,140,718978635786,4,91,91
7,,0,h62908370338382035,3,-9,q2866088739131952,"Flat 74
Willis terrace
West Derek",BS6 9TQ,285,822010881868,3,64,64
4,,0,h33500481702170628,2,-9,q6786540289857323,"Flat 67
Adam spur
West Elliottport",AL8 0HY,697,843674009614,2,81,81
7,,0,h72388392738160122,1,5,q5046917369769108,"Studio 64S
Ann shoal
Callumshire",EN2 5QG,406,333980545557,1,73,73
7,,0,h26072874067837455,2,2,q8972423302224124,"557 Taylor squares
New Stuartborough",SS13 0AF,128,597750576259,2,64,64
2,,0,h78337120168811717,1,1,q8438051514711374,"Flat 92
Brown corners
West Sylvialand",E3F 3NH,128,992341535183,1,86,86
7,,0,h35612367224364826,2,3,q9028341009898642,"31 Patrick highway
Williamsstad",CT9N 2RT,933,649383683313,2,24,24
6,,0,h68302154007076484,2,-7,q3420187785950944,"Studio 51k
Liam forge
Smithton",S97 2LE,243,517470190093,2,26,26
2,,0,h90930255029249907,2,4,q7066301849220166,"32 Gill square
Port Raymondview",DD5M 4LN,980,471998492520,2,75,75
-7,,0,h85907712611683648,4,2,q8549095476906215,"22 Hussain station
Port Iantown",PA6H 2FN,570,280983365649,4,65,65
3,,0,h99096045538986692,2,3,q6620437980539400,"5 Chapman point
South Graemeberg",B5E 7UB,245,318206130585,2,75,75
7,,0,h73170741019871504,2,-9,q6850798871051525,"2 Davies mountain
Judithville",S01 6YA,423,754493393530,2,98,98
-9,,0,h33688783682695916,2,2,q8769433190292670,"924 Alex pike
East Adamport",GY9W 7EB,137,489252714740,2,53,53
2,,0,h82909904493746845,4,1,q9186180606084757,"3 William walk
Dylanview",LA8 3BU,462,752241365267,4,61,61
-7,,0,h51012241258252054,2,-9,q9585910581420874,"Studio 4
Bell village
Lawrencehaven",CB3H 8NG,684,821478219113,2,42,42
3,,0,h79032183538645912,2,4,q9017296626964897,"8 Rebecca walk
Boyleton",L05 6HN,283,756492465137,2,53,53
-7,,0,h64801570557282353,1,5,q5941370309038404,"86 Billy summit
Lake Geoffreyview",S1F 0TW,456,433580256263,1,49,49
6,,0,h54385136811554224,2,3,q1118518272040086,"58 Kyle walks
Aliceborough",IG4 3UT,777,194509649097,2,86,86
5,,0,h74942672524861145,2,5,q1634324976534918,"Studio 91m
Natasha manors
East Georgiaville",L5 8TD,530,50071385980,2,54,54
2,,0,h66032661939006826,1,-9,q6556159156766449,"6 Leslie club
Derekbury",CB86 7GW,120,96228477894,1,42,42
5,,0,h15051121640986820,1,-9,q6015980336297394,"Studio 30
Page vista
Joelbury",S8T 8PS,143,356899749760,1,65,65
-3,,0,h83603755324404674,1,-9,q8073707965084617,"Studio 67
Taylor neck
Lake Jamieview",BB40 7RD,501,774977210313,1,68,68
3,,0,h95063347412703221,2,5,q2426788658748114,"368 Amelia knoll
East Stanley",W30 3GE,670,898943580009,2,87,87
4,,0,h25070800716241564,1,3,q5240851576013364,"Studio 15
Rees turnpike
West Angela",S23 3UT,532,25795215881,1,89,89
5,,0,h83611613400518070,2,-9,q7121225671588475,"Studio 13S
Beth stream
Armstrongton",LD5 3GT,846,487988915026,2,64,64
4,,0,h96439251721727034,1,-7,q4062724677829824,"7 Leonard union
Lewisland",N81 2GW,197,915254958187,1,60,60
4,,0,h66433720898911719,3,3,q7595842341880486,"55 Gary brook
East Steven",WS6A 8GE,491,440572006221,3,69,69
5,,0,h94361805004207756,4,4,q3623711050551579,"210 Simmons square
New Conorhaven",EC27 0JF,745,102157838027,4,82,82
-9,,0,h88601379781324726,2,-7,q6446268573926731,"222 Lawrence springs
Jacksonview",DL0 3HD,654,813296223139,2,87,87
2,,0,h53546675704329412,2,-7,q4801390515667188,"Studio 40S
Katy squares
Gibbonstown",ME1 2AW,549,265232359323,2,65,65
5,,0,h75270043928976792,2,-9,q6671126551512222,"847 Chloe orchard
Leetown",CV78 2UF,787,753210963871,2,60,60
5,,0,h81803699495731376,2,-9,q4948138026153878,"41 Tracy isle
Bartlettport",DL2B 9DD,339,544167004476,2,41,41
3,,0,h58868988139050713,2,1,q9545934577636721,"584 William isle
Lake Martin",N11 7PR,848,787841069640,2,90,90
4,,0,h57382793157529555,2,-9,q9350434133186493,"Studio 24z
Bennett canyon
Lauraburgh",LN58 7GA,982,644523075519,2,5,5
1,,0,h13796810561275279,1,4,q8887572384473154,"Studio 8
Bethany stravenue
Port Colinchester",BH0 8BA,840,82984566859,1,34,34
3,,0,h10102169592753041,1,4,q1103203697528467,"Flat 90Q
Owen rest
Louisshire",W9 1SH,219,809014739457,1,35,35
5,,0,h50307734077070313,5,4,q8037352044124689,"Flat 65A
McLean points
North Jessicatown",CF79 9FL,403,383685758665,5,43,43
4,,0,h42989898086630296,2,3,q8649846852987079,"Studio 61
Young burgs
Port Jessicaton",S8T 4QU,787,188754936416,2,43,43
-3,,0,h59567080523514143,2,5,q9258184562109774,"303 Bryan motorway
New Vincent",E7 2YU,111,978539423617,2,36,36
-3,,0,h22026714096651206,5,1,q8937617574017536,"Studio 04o
O'Brien circles
Adamsbury",B1 1LH,757,549231139785,5,92,92
-3,,0,h58343029047979857,2,5,q2805621532020356,"702 Cheryl islands
Lewisland",CO4R 4EB,455,397168175371,2,61,61
6,,0,h73752147996795975,1,4,q8996332211604040,"Studio 3
Bruce viaduct
Youngview",EC6 3PG,761,120001407869,1,74,74
7,,0,h18406144165912959,2,2,q1693858086942660,"Studio 5
Goddard isle
Hutchinsonhaven",BH7 0ZG,758,674261967170,2,23,23
6,,0,h56805876819628848,2,3,q6536782244086041,"Flat 64
Griffiths orchard
Port Carolside",L3 0UY,191,771507290140,2,10,10
2,,0,h59033653626815985,1,5,q9493196199349663,"25 Iqbal motorway
Saratown",E53 1HD,804,150828138554,1,86,86
