Accomodation_Type,Any_Relationships_CCS,From_Dummy,Household_Address,Household_Address_Postcode,Household_ID,Household_OA,Household_UPRN,Number_Of_Usual_Residents,Ownership_Type
7,,0,"Studio 16
Jonathan coves, Phillipsbury",c6W 1GD,38744135532245760,E00172231,790234506098,1,3
7,,0,"0 Rogers lodge, East Gareth",S8 8FB,52355963161004053,E00119853,716928034933,2,-9
-9,,0,"567 Kelly junctions, Millschester",E6 9DH,24086423779020680,E00153532,776762281785,5,-7
1,,0,"Studio 5
Emily mews, Leonardstad",EX0Y 2UF,48061649992686937,E00135615,878298202673,1,1
3,,0,"6 Craig ferry, Katemouth",N2J 6TA,52224072823764410,E00119806,909611184822,3,2
6,,0,"Studio 0
Hughes stravenue, Mollyview",B3 5NN,88415283565191327,E00165386,993019036501,2,2
7,,0,"277 Walker mountains, Jamiebury",M09 3AN,23347711853529723,E00170123,669575072304,2,2
3,,0,"18 Oliver radial, South Nicola",L5G 3RX,73417553645927624,E00135511,993170685956,1,4
3,,0,"Flat 1
Hall summit, Ahmedchester",M65 5TB,19866693008334232,E00135569,239575658394,2,-7
3,,0,"055 Malcolm path, South Rosie",B2 0BH,41452404712090036,E00165485,65014049437,2,-7
-3,,0,"30 Simon garden, Clementsmouth",GL4 1BJ,66294523918889128,E00153531,235223138602,1,5
4,,0,"Studio 01c
Neil pine, South Alisonbury",M4 7UJ,26186120815425798,E00152615,655517655697,5,4
3,,0,"58 Sanderson bridge, Johnport",G6 6PP,14988211753508837,E00135859,585552437948,4,5
5,,0,"Flat 7
Fletcher points, Deanfurt",HG77 9FT,76839265214607649,E00170128,330444022115,2,-9
2,,0,"31 Simon locks, North Tracyberg",KA7V 1UA,81017659045425221,E00135685,243694012671,1,2
7,,0,"Studio 6
Jones forges, Frenchton",CB2H 1AL,95786106425428144,E00119794,92376108134,2,5
7,,0,"242 Matthew port, South Lesleyside",G5K 1QD,88276686166846193,E00164611,987326088,2,4
4,,0,"836 Franklin streets, Murrayshire",S1 4WX,48290011110057038,E00152600,416452789587,1,-9
5,,0,"47 Palmer spurs, Lake Annetteberg",L4 3QJ,26902617647641613,E00135704,10317470525,3,-9
1,,0,"94 Ward trail, New Cliveshire",WD9 8JN,90021705727585495,E00165483,388287985352,1,3
1,,0,"691 Ashley via, Juneton",-9,84941811289617734,E00172220,872498513283,1,1
3,,0,"Studio 1
Dale course, North Howard",EH72 4PR,82843421745176829,E00165436,164125207408,2,-9
-3,,0,"43 Dale crossing, Lake Glennland",CH00 8RG,58736042219939219,E00135568,828861586244,2,4
6,,0,"Flat 02
Rogers ridge, Lake Melanie",B7K 5LH,41226925514355874,E00152661,595147087438,1,1
3,,0,"08 Bennett via, South Henry",-9,87860627181280130,E00165400,882805705007,1,-9
3,,0,"Studio 90
Caroline well, East Jillmouth",Nb7 1WS,52987028144354577,E00119886,562016311674,1,-7
5,,0,"4 Kyle plaWa, West Davidfurt",Cf7W 2XL,41287750748485595,E00164543,853756364205,1,4
-7,,0,"98 Harriet mill, Hallstad",BR5H 0ZT,70410012546851147,E00037253,804929228186,2,1
-7,,0,"Flat 22
French station, Leestad",M3H 4UW,30348508219137473,E00153631,80899963240,2,5
1,,0,"Studio 91
Amber well, Yvonneside",W51 6UG,80256294698088764,E00135439,940988037720,2,-9
7,,0,"Studio 1
Dawn drive, New Louisville",G3J 7NE,21809741967846373,E00142051,24582361440,1,1
6,,0,"099 Shirley valley, Rachaelfurt",CR54 5GT,44573832776413638,E00142051,707924175523,2,2
6,,0,"12 Alex forge, West Alexanderton",CO2 6UJ,79781360530749162,E00119936,568116577399,3,2
3,,0,"Studio 77p
Brown loop, West Albert",KW2H 8JL,25572427331858805,E00165639,722473785032,2,2
1,,0,"290 Geoffrey fort, Singhhaven",L5S 0UQ,31639503294054786,E00164421,250113125926,2,-9
1,,0,"1 Taylor meadows, Smithland",HD6 2XU,78040473040195390,E00135682,347968817317,2,3
7,,0,"Studio 28Q
Gary brook, West Ameliatown",WC9E 0QW,41874432076080089,E00164106,730621937169,1,-7
-9,,0,"Studio 73s
Louis harbors, New Owenborough",E93 7PN,37327769935710488,E00135786,315061188391,4,-9
-9,,0,"8 Tracey court, Brownchester",M30 9TN,64841589700695008,E00120171,481240529308,3,1
5,,0,"Studio 8
King greens, Barneston",TW33 2NE,11539813739165621,E00142017,543038127835,5,5
-9,,0,"81 Sara wells, Richardsonburgh",BL03 0GH,21752707141591309,E00164598,881439326965,1,5
1,,0,"511 Alice heights, Lake Damienstad",W8K 1LA,70604354440032562,E00164049,661635202563,4,4
1,,0,"4 Denis grove, Stephensonberg",M97 8QY,88141901136768317,E00153380,701482051834,2,-7
3,,0,"977 Day cliffs, West Eric",AB71 8ZH,22151382090814093,E00119855,668679996842,1,1
2,,0,"Flat 64h
Ricky drive, Port Paula",N38 3ZB,80347372540055534,E00135500,495759778036,5,-7
-7,,0,"Studio 31k
Payne view, Lesleyshire",E7 7DU,57893605887052625,E00142045,462299848451,4,4
6,,0,"Flat 89
Gibson tunnel, Kingmouth",TN94 6FD,12860923279581249,E00153467,496712862576,2,3
5,,0,"0 Jane ramp, Victoriaborough",PE0V 3PE,42120628952078763,E00165401,193498495092,3,-9
-3,,0,"Studio 56P
Joanne keys, Port Ianfurt",DE3P 7DN,57245215134212321,E00163903,891993020758,2,1
2,,0,"Studio 30K
Kathryn parkway, Nathanfort",PL95 2XL,43373218759143309,E00135417,589846284812,1,1
7,,0,"Studio 4
Joan harbor, Lake Kimberley",LU1M 0GJ,51762097752881066,E00120002,823792409783,3,1
1,,0,"Studio 52
Andrews union, Akhtarberg",B7S 8GY,35391730432127994,E00119831,107271997887,1,3
4,,0,"20 Terence canyon, Racheltown",L5 5RQ,86787685041738889,E00153427,556016568461,2,2
6,,0,"111 Smith plains, Hallton",W6 1UB,49822926207424489,E00037345,688400094732,3,3
7,,0,"Flat 73
Danny groves, Scottview",BT7 7WR,33065835506986998,E00037360,213515722417,1,-9
-9,,0,"21 Olivia flats, Greenland",HX9B 6RH,70162039438104705,E00142038,717165249313,2,1
-7,,0,"21 Dominic garden, Alisonmouth",CA4 9LQ,41286948600948184,E00164599,277400608040,2,1
3,,0,"Studio 0
Green cape, New Connor",NG8A 3ZN,53955817228449386,E00164482,287670621374,2,4
-9,,0,"Flat 07
Page tunnel, Scottchester",SW8P 1BA,44211021206782924,E00152618,149985946063,2,2
7,,0,-9,S1 3QJ,12193361994626157,E00141246,813478995119,2,4
-9,,0,"Studio 76
Turner track, East Nicholas",HA9V 6DN,12550837022751187,E00037356,738620688262,2,4
-3,,0,"679 Bethan extensions, West Connor",L4 2XX,81480131949645241,E00164474,912862225478,2,1
3,,0,"7 Randall fields, Stanleyton",RH6E 6JU,16080862428795566,E00164048,707842200806,2,-9
1,,0,"8 George harbors, Bevanfort",E64 1QF,22155090533572795,E00037196,941943416979,4,3
2,,0,"Flat 26
Shane row, South Deniseborough",L1F 1QN,33187969193051117,E00135563,795294883143,1,-7
3,,0,"489 Roberts camp, South Conorborough",G3k9TD,49136480789324625,E00120036,232354754703,1,-7
-3,,0,"Studio 06q
Rachael alley, Adamsmouth",IM2 4UG,64191094186165166,E00120138,612267575660,1,1
6,,0,"Studio 52
Nixon manors, Chapmanberg",-9,19170390100816977,E00135556,675911235523,5,2
1,,0,"Studio 7
Lydia pines, Emmaberg",G6 0SB,42382029152843344,E00164586,822897398473,3,1
4,,0,"Studio 14
Hall vista, West Hugh",W3C 9XF,25712963728728513,E00142225,425282504455,1,-9
1,,0,"Studio 89V
Denis villages, GKbbonsfort",S0C 5QE,53561376609237339,E00165448,750751217269,2,1
7,,0,"Studio 2
Hazel rue, Fosterbury",E5 7FY,25919930777166506,E00165424,889354239041,4,1
6,,0,"Studio 87
French trail, Taylortown",ML8B 9AL,69978268907179951,E00037091,306054411842,3,1
5,,0,"Studio 98V
Daniels spur, Gouldport",BL5 6UG,44560531926603915,E00164605,919710604602,4,2
1,,0,"Flat 0
Gail forks, East Kevin",B9 4LX,33708838447346789,E00037153,429220171693,2,3
7,,0,"5 Rita junctions, Butlerfort",L1 1UE,59817890469554191,E00153639,973593753850,2,4
6,,0,"Studio 9
Armstrong oval, Carolehaven",B91 7XQ,49258894305927207,E00120132,398330280761,1,2
3,,0,"20 Lorraine wall, Lake Leebury",SY0 9LS,74484724645063729,E00135437,595732178261,4,1
4,,0,"Flat 64
Davies crest, Leanneport",-9,13954942670434985,E00142173,731604147698,1,2
6,,0,"55 Charlie passage, East Joanne",JE6 5YQ,42415474218979681,E00037388,341979678633,3,-7
-9,,0,"694 Simpson tunnel, Lake Barbaratown",G9C 0LG,10929895326677797,E00142169,347182760955,2,5
3,,0,"Flat 4
Hobbs manor, East Bryan",RG5B 4DZ,47717167094393442,E00164620,589331544644,4,5
5,,0,"Flat 21P
Murphy pike, South Arthurhaven",SE8 1XX,23484209641606774,E00120139,819094919113,1,1
1,,0,"Studio 89j
Carter court, Alisonmouth",S9 1NL,17061481349539286,E00164578,493730709788,1,3
1,,0,"1 Roger freeway, Alexanderburgh",G2C 9ZL,73752788292678899,E00142048,924550541117,2,3
-7,,0,"Studio 4
Joshua village, Leesstad",BH93 4EA,68876526395633731,E00153628,445652700291,5,-9
5,,0,"Flat 31b
Matthews plaza, Lake Natalieport",N1F 7AL,59030016632223785,E00135459,410459946303,4,-7
4,,0,"Flat 26u
Shirley pines, New Cheryl",L0 3XL,18525990097025278,E00135476,63849999342,2,5
-9,,0,"9 Elliot path, East Elizabethfurt",B4J 2RT,62879605399497319,E00037157,956064657310,2,1
4,,0,"389 Lee viaduct, Iainmouth",W4 7ZW,19806150456331337,E00152627,29581785231,2,3
4,,0,"8 Antony pines, New Frank",L1w 7SD,36621341674110296,E00135656,135355742106,2,1
5,,0,"Flat 9
Burton motorway, Port Marianburgh",G6W 0FG,39018841488774926,E00165514,180350589565,2,5
4,,0,"982 TrCcy shores, Aaronport",L4K 0WP,43788647309353503,E00037368,104224173471,2,3
3,,0,"48 Thomas drive, West Arthur",-9,98785659893658535,E00165619,93260314900,4,2
5,,0,"90 Josh trafficway, New Gail",W1W 4ZP,84792715001413172,E00037306,166731566394,2,1
6,,0,"743 Tracey summit, Morganhaven",W8S 5WA,75790305795980340,E00119956,506983974172,4,5
-9,,0,"Flat 44i
Howard ports, New Olivia",SP2H 2JH,65317592138169818,E00119886,316763821346,2,4
7,,0,"Flat 45
Brandon wells, Craigshire",M83 0SN,89338880321691178,E00135520,867122056663,4,-7
4,,0,"71 Holmes well, Paulton",B95 5UF,37285428747297211,E00165594,848175656673,2,4
5,,0,"94 Burke flat, Joshuahaven",SP16 6QH,97797599467334833,E00165647,982834779186,4,-7
-7,,0,"Flat 8
McDonald stream, East Dawn",N6 4HW,80077937785225955,E00135626,968044823705,2,-9
1,,0,"Studio 40
Ali passage, South Annabury",SP82 7ZP,36517983087532438,E00119820,696676407268,2,3
-7,,0,"Flat 79j
Lindsey groves, North Rachael",L9C 4PH,21892729859530920,E00037133,32253576392,3,3
4,,0,"29 Hunt club, Waltonberg",CR10 6BR,46141549204284275,E00120064,603964338642,1,1
4,,0,"2 Sally lodge, Teresaborough",PH1 7ZB,75817861306179625,E00164045,825808317065,2,5
-9,,0,"884 Kevin pine, Johnsonstad",-9,50343224788084534,E00163842,982738211832,4,5
1,,0,"31 Daniel mission, Markland",N92 2RA,64826401813974740,E00135851,573834190173,3,4
7,,0,"59 Holmes garden, West Lynne",G1 3JJ,37560248197695773,E00141269,612960894755,2,-7
4,,0,"Studio 55k
Jones mount, Elaineshire",BR3 1XE,92443127847641595,E00152528,899082074738,2,-7
-3,,0,"Flat 9
Ruth ways, O'Neillchester",W0 2HJ,21471128836776213,E00164578,548224538164,3,5
3,,0,"16 Wilkinson cliff, catelfort",HP2M 8TN,43499208439110447,E00037302,777564714422,2,4
-9,,0,"827 Robinson mountains, West Ryan",M8 0PL,24960872656362155,E00165664,289471385360,2,-9
-3,,0,"Flat 0
Ross light, East Leon",TR5 0BE,85766819894077822,E00037164,744038482854,2,1
-7,,0,"Studio 66y
Owen circle, East Angelaberg",LS5 3XS,72587948553972436,E00164102,509742295017,4,-7
1,,0,"43 Cole ridges, Nashhaven",BN1 7LJ,34245905653144308,E00135562,781052633350,1,-7
4,,0,"Studio 9
Bryan mission, McDonaldmouth",DY4 1LZ,53046393101138870,E00152526,109927507815,4,5
-9,,0,"Flat 00
Atkins ferry, Lake Gerald",S1E 7HH,91004913576862218,E00135657,612092223870,1,4
2,,0,"Studio 78
Slater ranch, Lake Conor",B4U 2GP,46466319525808448,E00164536,721809341171,2,3
3,,0,"Studio 62w
Howe mountain, South Rickyton",BA7 6DQ,35194639716619135,E00165356,266020613776,2,-9
7,,0,-9,E9F 9NU,18098415111408279,E00119783,536111015614,2,3
7,,0,"472 Paul bridge, Brettchester",WN60 7NU,74112996379071180,E00119821,553378721194,2,3
-3,,0,"08 Blake ports, Markborough",PE0H 8UD,40077346771303345,E00120178,138504196986,2,2
4,,0,"Studio 32U
William station, New Melanie",S3C 2TU,50207354276459779,E00120089,156081981079,2,4
3,,0,"Flat 24Y
O'Brien walks, Mitchellberg",M7K 7FY,84633931677679032,E00037092,131388426798,2,3
2,,0,"Studio 9
Thomas tunnel, North Karlville",B41 1AX,53426905392674714,E00135828,841186843276,3,3
1,,0,"Studio 78t
Rita village, Jacksonberg",PE60 5UN,90721204031622551,E00119832,880647750782,5,4
6,,0,"2 Preston vista, Lake Hannahview",SN55 7SF,60192216857135420,E00163950,482085830747,1,5
-9,,0,"Studio 3
Eric mews, Smithville",E9J 0DT,47787879785942834,E00120013,974454537205,2,-7
-7,,0,-9,-9,91408973956856542,E00120166,663609575331,2,3
4,,0,"Studio 40
Pritchard fork, Gardnerbury",BR7 1UE,57488742830467059,E00164495,796874617371,5,-7
5,,0,"8 Adam heights, North Rosemary",S23 2BG,66130822161528650,E00165638,638067869774,4,5
-3,,0,"Flat 26o
Begum locks, Lake Shane",G8 5EG,50314624421144405,E00135696,965509988646,1,-9
2,,0,"Flat 79
O'Connor knoll, Whitehouseport",E9F 0HR,42262690046232161,E00153518,268365781583,2,3
4,,0,"1 Osborne inlet, Doddview",BL04 7JB,32408326644827935,E00037260,471057662900,1,3
2,,0,"554 Angela station, Lake Amandamouth",RH9 2PD,44483057835915404,E00152583,380622856690,3,5
1,,0,"Studio 29I
Price crossing, Oliverborough",WA8 8JT,50621993233027849,E00120030,394758702242,2,-7
6,,0,"Studio 50
Baker creek, Gordonland",M71 1HF,38129562635224690,E00153461,387931546553,2,-9
-7,,0,"7 Lauren mission, Allanland",DE0E 4PA,11213422321683021,E00164601,432356979136,3,5
6,,0,"18 Lewis shores, Robinsonborough",CA33 8YQ,38294190776639439,E00152592,690248742429,5,2
2,,0,"8 Sean ways, Annettemouth",E6F 6ZN,40454971765840150,E00165738,93611851810,2,-7
1,,0,"Flat 7
Christine lake, Joelfurt",NG75 6HU,24514597972069736,E00135505,879266176319,1,4
7,,0,"Studio 3
Ellis rue, Barrymouth",M0D 0XG,55109852763997381,E00135518,332571935713,3,-9
3,,0,"Flat 77Q
Warren haven, West Kim",PA3 8YN,81672177283177119,E00037352,810132162165,2,-7
7,,0,"85 Stokes street, Mariafort",ZE3N 5YP,24619818255236989,E00135638,621644322208,2,5
5,,0,"628 May throughway, Lake Katherine",TD12 6NJ,66977969932886910,E00169948,547220180310,1,5
5,,0,"Flat 54a
Davidson trail, Annburgh",LU1N hJX,89008063555131300,E00163903,45687835088,5,1
7,,0,-9,G4T 4HY,43820887463089919,E00037261,174173995071,2,3
-9,,0,"87 Roy brooks, Harrychester",N1J 8DU,39598987878959944,E00152585,475710436229,2,2
1,,0,"Flat 30
Flynn freeway, East Richardbury",M8 5UA,83726323163232703,E00135439,677843816009,5,-9
2,,0,"Flat 5
Browne tunnel, Watkinsfort",YO30 8PF,80836033489555451,E00173929,879816764022,5,5
-3,,0,"0 Ross greens, Port Leanneview",E0S 9EQ,36670749346068810,E00165616,348269859986,5,5
3,,0,"588 Mason trail, Porterland",KA69 6TS,60598021494044110,E00135725,233403364703,1,2
1,,0,"04 Holt locks, Taylorshire",SW8R 3GD,12421863453097681,E00119865,719232289234,2,4
5,,0,"Flat 4
Henry bypass, Lake Sylviaville",HG1E 3DL,26470463826773329,E00141272,685374886270,2,-7
-7,,0,"530 Martin flat, Johnsonton",E47 7BL,91351797346548602,E00153468,213579282771,1,2
3,,0,"Studio 90
Mohammed divide, Kingmouth",IP2 5LT,94323356123246255,E00165582,814576594936,1,2
4,,0,"90 Stevens plains, Kaystad",S8 8EB,83233507104515027,E00119828,424160364059,3,1
1,,0,"Flat 87A
Shaw motorway, Lake Harrymouth",G5T 4BQ,59371722007534065,E00164471,613017768642,4,1
3,,0,"Flat 85p
Houghton square, Gillchester",M4C 7QT,11959072171842719,E00153462,116528518617,1,5
-7,,0,"5 Booth lock, West Gerard",B5 6AP,58280373549682269,E00135685,391881578604,1,1
-3,,0,"Studio 12
Katy rapid, Port Christophertown",L2 0RB,52320281413524543,E00165584,308772785217,1,4
-9,,0,"Flat 99
Jane manor, East Stephanie",NE3 2ZD,83496088123548427,E00135591,850194673090,3,3
7,,0,"Flat 1
Shannon river, Murrayshire",WV96 8XF,30255348260358422,E00119994,30683639872,2,1
-7,,0,"8 Ian camp, Damianton",BB5 7FH,84573247974563600,E00153479,579603773470,2,2
2,,0,"Studio 31
Damien ville, Hilaryhaven",PO6X 3AB,15075899558261270,E00153392,663664362506,2,2
5,,0,"64 Taylor inlet, New Abbie",M02 4NX,89339267954240223,E00152578,521383439589,2,-9
4,,0,"Flat 8
Carolyn meadows, Watsonton",GY6Y 4WG,79808243967534326,E00165614,370060117518,2,4
-3,,0,"665 Marion islands, Hudsonside",S1 0ET,31103316006324401,E00164501,423379790225,3,4
6,,0,"6 Lydia cove, Stephensonshire",TF9 4ED,80069198864137853,E00152655,64994947431,5,5
1,,0,"Flat 6
Guy vista, Goddardmouth",CT49 5YW,40933439291466850,E00120119,286421862560,2,4
-7,,0,"93 Scott knoll, Port Clare",L1E 6RS,56305267462067495,E00165523,659329853773,2,-7
1,,0,"56 Hayley square, Lake Barbarahaven",M5 0PG,31093532171273131,E00135589,581024573860,1,-9
1,,0,"3 Owens haven, Jordanside",SE2 1EW,30591649075775208,E00141240,604658431568,2,5
4,,0,"221 Kathleen island, South Melissaburgh",CM30 2YE,97939213779420553,E00142169,364555883642,4,-9
5,,0,"08 Bowen vista, South Deborahberg",SL9P 9GD,62410213940272316,E00037144,696185620927,2,-7
2,,0,"Studio 56
Grant mission, Lake Martinbury",PA6 6QF,43840413292627474,E00135456,187683087981,1,5
1,,0,"Flat 83
Read streets, Millstown",NP18 3GR,36050592700109379,E00165349,347512350240,4,-9
2,,0,"266 Carter brook, O'Neillville",EX7 0YY,58971065225195204,E00135574,981582748469,2,5
5,,0,"4 French springs, Janeburgh",SP1 7AP,94706351410479745,E00141241,396666816982,2,1
1,,0,"Studio 86L
Hutchinson ports, Powellshire",N75 8DN,20601932659897876,E00165412,433719944563,2,3
1,,0,"19 Carole gateway, Bradleymouth",DH26 5LX,97266192845749720,E00135723,646803319928,4,5
1,,0,"Studio 36
Anna street, Caroleton",CF8 3EA,16563065036085787,E00153474,678905703796,2,3
-7,,0,"671 Doherty springs, Cooketon",KT3N 6SS,29727686907691561,E00152661,748573225646,2,3
4,,0,"4 Victor village, Trevorton",E2 0ZH,53911687655258826,E00171593,471734143433,2,5
7,,0,"Studio 5
Johnson viaduct, Charleneside",WR0 5GQ,60838608119417187,E00165600,976548763916,2,3
4,,0,"608 Alex court, Richardsbury",DT3 3JB,22951874321942865,E00120135,749446452028,2,-9
5,,0,"5 Dominic ridges, New Leeview",G4J 9ZD,11673140715904744,E00153393,182217914075,3,3
6,,0,"744 Dale drive, Katherinetown",B5 8JD,62497277264092804,E00037193,674307609318,1,1
2,,0,-9,G20 2ZA,23012935011361931,E00164570,470825920277,2,4
5,,0,"140 Angela coves, Hopkinsside",N7 7ZY,58879154083515245,E00163899,474329169285,2,2
5,,0,"77 Janice valley, Port Damianburgh",UB0 4AD,86009606949982161,E00153532,941793018870,2,2
-3,,0,"Studio 2
Joel cliffs, North Rachaelbury",PE9 4HS,79574292436695209,E00120118,622280056913,2,1
7,,0,"9 Declan trace, Reeceside",SL32 7QU,93509396713710055,E00165551,780866574316,2,3
6,,0,"4 Stacey mountains, Gillianhaven",L1 4NT,68232333721832143,E00165570,721294415813,4,1
6,,0,"050 Nicholson ramp, Raymondchester",HD4 1DF,60798527394576223,E00152640,12800371982,2,2
7,,0,"74 Stacey way, Carolynside",WD9 6LW,42347633982464420,E00165471,321856244536,1,3
-3,,0,"637 Quinn creek, Judithtown",B49 1EX,25566819137379402,E00120067,459229284972,3,1
7,,0,"Flat 12
Richards vista, West Ianborough",E0 6YQ,76209569809098708,E00164499,137433142356,2,3
-9,,0,"Flat 79
Clifford creek, East Sylviaburgh",DY6E MLQ,44457235913167350,E00153398,771149243456,2,1
5,,0,"7 Lydia spurs, Anneton",L0T 7WQ,27579389934071381,E00165618,258769878828,2,-9
-9,,0,"58 Birch port, New Elaineberg",NW5Y 1GR,63588391425813531,E00165634,236359881070,2,5
3,,0,"Studio 96
Taylor walks, New Mohammedmouth",HR6B 0GZ,24308423914020749,E00142067,62200886890,2,-7
3,,0,"108 Marc dale, East Mohammad",CO2 0XZ,30591163163836866,E00165397,454994521223,2,-9
-7,,0,"26 Carole mews, North Wayne",NN9B 6XU,91253774284223500,E00165732,522297817837,2,-7
4,,0,"300 Williams lights, Bethfurt",CW41 4BR,14475220295876823,E00037191,748984897835,5,2
3,,0,"Flat 51
Brown tunnel, East Maureenfurt",N71 1YD,94348175568384125,E00152501,832910970123,1,-9
7,,0,"Studio 41
Ross road, LiamborouKh",W87 7LS,47520983593739362,E00171026,785941556338,2,-7
4,,0,"3 Smith lock, Charlesborough",S77 4EY,42879753487496663,E00120082,175752294577,2,1
3,,0,"20 Moore keys, North Jessicabury",N73 3GA,14078537194813167,E00135557,792811655438,2,2
1,,0,"Studio 89v
Thomas expressway, Cherylstad",RM0D4JU,21612381449662134,E00165533,335644035994,4,1
5,,0,"820 Jones drives, Fergusonside",WN70 4SL,36822695285817495,E00152637,672910080069,1,2
6,,0,"4 Shannon canyon, Grahamfurt",DL9P 0DW,55704734324319800,E00120128,143063237455,1,3
1,,0,"9 Adam springs, East Terryfort",L7T 3PB,14903048374031580,E00135505,443758221733,5,2
-7,,0,"Flat 95
Wood groves, Annetown",N0 4UG,26939973282163698,E00164038,886925180257,1,-9
-9,,0,"060 Susan plaza, North Cliveville",DT29 7NU,84807580751340140,E00135414,557339193344,1,-7
3,,0,"050 Stewart crest, Brucefurt",M35 7LN,79187285705440139,E00141219,932923492837,2,2
3,,0,"Flat 2
Joan center, Lake Howardshire",W9T 7LH,72607776278238852,E00165499,977140095021,2,5
2,,0,"Flat 7
Lindsey shoal, South Elliotport",S89 1JE,27705695355236487,E00120050,604741458721,2,2
-3,,0,"Flat 86X
Sandra gardens, Bennettstad",SM4 9XY,84696732711168491,E00165485,571948908444,2,3
3,,0,"Studio 3
Scott glens, Jamesland",ME3 4PH,70589106160401549,E00135675,257054958276,2,3
3,,0,"Studio 3
Watkins greens, South Kerry",S0H 3XE,54338746323639398,E00135731,497543142103,1,5
5,,0,"876 Julian cliffs, Holtberg",AB7V 9YH,82370866780991340,E00135659,727652711251,1,2
3,,0,"0 Anderson burgs, South Margarettown",DY6X 4HJ,42980930679417426,E00152657,346766985767,5,2
-9,,0,"Studio 6
Hollie club, Lake Emily",N3 6DL,95934811354642280,E00163910,800698158170,3,3
