Accomodation_Type,Any_Relationships,Household_Address,Household_Address_Postcode,Household_ID,Household_UPRN,Resident_Count,Ownership_Type,Census_Address,Census_Address_Postcode,Census_Address_Country,Census_Address_Indicator,Resident_Count_verify,Other_Address_Count,Other_Address_Count_verify
3,,"Flat 5
Gerard overpass, Evansview",G65 4DS,93970560470377661,586926741163,4,1,"Flat 5
Gerard overpass, Evansview",G65 4DS,378,668352108675,4,73,73
2,,"0 Adams ridge, Elizabethburgh",S9 7JP,87312472341517759,6490397845,2,1,"0 Adams ridge, Elizabethburgh",S9 7JP,246,716377324982,2,43,43
7,,"Studio 6
Jessica falls, Geraldburgh",SL1M 6PU,73745272192957185,95038251266,2,4,"Studio 6
Jessica falls, Geraldburgh",SL1M 6PU,252,546818002461,2,63,63
-7,,"2 Adrian grove, Harrisonville",JE4B 5WT,32165486881611930,425032760248,2,5,"2 Adrian grove, Harrisonville",JE4B 5WT,905,789174130369,2,43,43
5,,"Studio 87H
Mohammad drive, East Gemma",CA00 7FA,58173879394338132,875302915555,1,2,"Studio 87H
Mohammad drive, East Gemma",CA00 7FA,104,859366315493,1,24,24
7,,"9 Mitchell lane, North Leanne",ME8 9ZT,62461374760650786,421815182495,2,3,"9 Mitchell lane, North Leanne",ME8 9ZT,850,255974619229,2,56,56
6,,"Flat 34X
Evans parkway, Smithstad",M7 1EH,66018713053349303,204789854404,2,1,"Flat 34X
Evans parkway, Smithstad",M7 1EH,460,838209599623,2,78,78
5,,"56 Carter ridges, Lake Caroline",ZE6 6HP,29367766802924728,383871651290,1,1,"56 Carter ridges, Lake Caroline",ZE6 6HP,728,970355515756,1,32,32
4,,"Studio 53T
Malcolm light, Paulatown",RH91 7YE,80904210869162746,913437071781,1,3,"Studio 53T
Malcolm light, Paulatown",RH91 7YE,989,491125589423,1,75,75
3,,"2 Bailey turnpike, Port Glenberg",QS6R 7RS,17583086267847227,20462675105,2,5,"2 Bailey turnpike, Port Glenberg",HS6R 7RS,936,461793793397,2,12,12
2,,"2 Morris junction, Lake Joshua",TQ5 1ZQ,22265549299765658,926685700655,2,1,"2 Morris junction, Lake Joshua",TQ5 1ZQ,109,290437913070,2,13,13
3,,"Flat 1
May court, Smithfort",G7 4BS,77849606433568963,196029753329,2,4,"Flat 1
May court, Smithfort",G7 4BS,381,254569507960,2,40,40
1,,"015 Donna mill, South Suzannefort",SP2 9ZH,33103839268543927,20638750838,2,-9,"015 Donna mill, South Suzannefort",SP2 9ZH,891,134270981003,2,35,35
-9,,"491 Andrew land, Murphyside",ML36 8SS,55998156372572265,57174085616,2,1,"491 Andrew land, Murphyside",ML36 8SS,208,765096007470,2,0,0
6,,"Studio 9
Rebecca falls, South Lesliestad",E9 5DR,74992889413921810,784891694359,2,-9,"Studio 9
Rebecca falls, South Lesliestad",E9 5DR,854,942277379100,2,91,91
-3,,"Studio 8
Smith ports, Elaineport",E8G 9PX,12936176966887112,986993325971,2,5,"Studio 8
Smith ports, Elaineport",E8G 9PX,633,487080840245,2,4,4
2,,-9,ME2 4JG,76000904368186625,620187971168,5,-9,"749 Browne bypass, Andersonton",ME2 4JG,981,461338719061,5,31,31
-3,,"935 Bruce via, Stephenshire",SE0 5PB,35618975755757592,582113848438,5,2,"935 Bruce via, Stephenshire",SE0 5PB,321,360565935731,5,55,55
1,,"Studio 9
Tyler oval, North Marcuston",BN3 6NL,88144983711350604,155141464227,2,3,"Studio 9
Tyler oval, North Marcuston",BN3 6NL,511,812456990047,2,23,23
6,,"Flat 7
Scott meadows, Ameliaville",B2H 0FD,89843286542776296,922922161037,3,2,"Flat 7
Scott meadows, Ameliaville",B2H 0FD,986,450036593185,3,92,92
7,,"1 Jennifer road, South Paula",HA8 2SP,74028329712977944,729307122540,1,1,"1 Jennifer road, South Paula",HA8 2SP,426,434190363864,1,68,68
1,,"38 Norris terrace, Oliviatown",W9 0ND,39354671906252002,760955168223,3,3,"38 Norris terrace, Oliviatown",W9 0ND,955,773567915072,3,61,61
5,,"Flat 27
Catherine isle, North Hollytown",M5 0AJ,85058163266893643,421965041274,1,3,"Flat 27
Catherine isle, North Hollytown",M5 0AJ,895,624652126046,1,31,31
-9,,"308 Leigh branch, West Yvonneside",M76 3WY,91043764254526361,736929259268,2,-9,"308 Leigh branch, West Yvonneside",M76 3WY,707,845485728627,2,75,75
6,,"Flat 34T
Palmer mountain, Perkinsfort",W1 9JS,70487767286780045,330660449083,2,-9,"Flat 34T
Palmer mountain, Perkinsfort",W1 9JS,854,79376117926,2,16,16
6,,"Studio 16
Shaun cliff, South Jennifer",CW4A 5YE,86395406161391073,104968135855,5,5,"Studio 16
Shaun cliff, South Jennifer",CW4A 5YE,216,518718751807,5,78,78
4,,"052 Malcolm shoal, O'Brienville",M1W 3WP,40363905377512537,166152815196,1,-9,"052 Malcolm shoal, O'Brienville",M1W 3WP,220,358927695795,1,13,13
7,,"Flat 12
Bennett cliffs, Port Yvonneland",L9 3GP,38715106022113488,205760041055,1,4,"Flat 12
Bennett cliffs, Port Yvonneland",L9 3GP,608,771913279148,1,72,72
1,,"8 Christopher well, Reesberg",BR52 5QT,38966325328822191,300329144434,4,5,"8 Christopher well, Reesberg",BR52 5QT,976,803890420250,4,68,68
2,,"81 Lamb station, North Francesca",G0 0RA,99822325108172612,402469441718,2,1,"81 Lamb station, North Francesca",G0 0RA,727,798209633586,2,58,58
4,,"482 Janice ferry, New Michael",S71 9GX,39749089064651657,923889798317,2,-7,"482 Janice ferry, New Michael",S71 9GX,884,200705578881,2,0,0
-7,,"Flat 41
Hayes burgs, South Denise",E43 4ZZ,92266521153172584,164810323480,1,-9,"Flat 41
Hayes burgs, South Denise",E43 4ZZ,592,367378051484,1,2,2
4,,"30 Allen isle, Austinborough",IG2H 8XY,93936931467251064,530095382363,2,4,"30 Allen isle, Austinborough",IG2H 8XY,878,399761314,2,58,58
3,,"9 Ashleigh plaza, Barneschester",LL8M 9WS,36758269690141234,514945075402,2,2,"9 Ashleigh plaza, Barneschester",LL8M 9WS,921,427985641741,2,14,14
-3,,"44 Lowe fork, Josephville",BS8A 2PZ,40975170937311748,316099111820,5,-7,"44 Lowe fork, Josephville",BS8A 2PZ,184,303356337457,5,94,94
5,,"Studio 58
Scott rue, Mohammedburgh",LS3 9NW,69508360394216580,714476891687,1,-7,"Studio 58
Scott rue, Mohammedburgh",LS3 9NW,811,917690921677,1,35,35
1,,"4 Rosie rapid, Abdulshire",WC33 7ZQ,74262918883132008,618499318778,3,1,"4 Rosie rapid, Abdulshire",WC33 7ZQ,943,813752233305,3,31,31
5,,"5 Slater ford, Connorberg",M13 7ER,28551628373336122,618084264723,5,4,"5 Slater ford, Connorberg",M13 7ER,182,643303039784,5,68,68
6,,"14 Ashleigh roads, Pughview",WD8T2TT,42355134851189936,597640481722,2,-9,"14 Ashleigh roads, Pughview",WD8 2TT,701,683253715449,2,95,95
-3,,"Flat 37
Higgins parks, Port Denismouth",E38 6PW,31971493936188243,277895824322,2,4,"Flat 37
Higgins parks, Port Denismouth",E38 6PW,313,616290323211,2,95,95
2,,"674 Bethan forks, Hillborough",-9,82468124073403319,591297403600,2,-9,"674 Bethan forks, Hillborough",E66 4HR,748,949285043636,2,12,12
-9,,"83 Harris port, Port Sheila",E2W 9TT,69665107930670655,977180836507,2,2,"83 Harris port, Port Sheila",E2W 9TT,627,638927506514,2,98,98
-9,,"Flat 52
Roberts trafficway, North Anneville",OL4Y 1GP,39995152586155842,193344639386,1,4,"Flat 52
Roberts trafficway, North Anneville",OL4Y 1GP,695,727419635465,1,7,7
1,,"823 Wilson harbors, East Georgina",N52 8BW,98339928850998781,538719096490,1,1,"823 Wilson harbors, East Georgina",N52 8BW,603,907233432974,1,89,89
1,,"66 Allen lane, Lynchberg",IP52 7QE,83860295539068149,364351553777,1,3,"66 Allen lane, Lynchberg",IP52 7QE,705,12963258499,1,97,97
6,,"265 Atkinson ridge, Julieview",E2F 4RX,92411498442346554,81339059355,2,-9,"265 Atkinson ridge, Julieview",E2F 4RX,399,163460414701,2,71,71
-7,,"4 Smith groves, New Michaelberg",L5 6HX,25019757719803668,696365284068,2,2,"4 Smith groves, New Michaelberg",L5 6HX,558,910196039522,2,50,50
-9,,"99 Rowley parks, Gardnerside",HP0H 7QF,53354818867511243,624742162211,1,2,"99 Rowley parks, Gardnerside",HP0H 7QF,687,130374818336,1,2,2
1,,"Flat 42n
Kieran club, Smithmouth",GY6 1ZW,35423469916748746,283322381436,1,-7,"Flat 42n
Kieran club, Smithmouth",G86 1ZW,349,351178660484,1,63,63
3,,"539 Owen light, West Lisa",EC98 5YP,22749576068998583,598017416700,5,3,"539 Owen light, West Lisa",EC98 5YP,217,181877355686,5,56,56
2,,"Flat 6
Cameron falls, North Kevin",SP81 5DS,54750235158083537,747856762964,2,5,"Flat 6
Cameron falls, North Kevin",SP81 5DS,603,261488047888,2,43,43
5,,"Studio 01F
Geraldine trafficway, Craigville",W09 3NA,83945670056005705,420302943715,1,3,"Studio 01F
Geraldine trafficway, Craigville",W09 3NA,456,383709072289,1,54,54
4,,"Flat 28
Green islands, North Suzanne",GU0V 2PE,78686366025346459,591028947437,2,-7,"Flat 28
Green islands, North Suzanne",GU0V 2PE,432,402421247995,2,80,80
6,,"778 Morris road, Lake Anthony",L2T 8FF,54684270769489465,459524549971,2,1,"778 Morris road, Lake Anthony",L2T 8FF,617,345968880163,2,85,85
1,,"Studio 5
Carol ramp, New Kenneth",B1F 6WR,34051192673306615,355814555620,2,4,"Studio 5
Carol ramp, New Kenneth",B1F 6WR,868,695201909764,2,70,70
5,,"7 Fitzgerald lodge, Hudsonmouth",S07 2PX,45830740805687082,104155468916,1,4,"7 Fitzgerald lodge, Hudsonmouth",S07 2PX,346,834902998106,1,55,55
-3,,"35 Valerie pine, New Craig",LD4 2YQ,43431268462705981,526691391098,1,4,"35 Valerie pine, New Craig",LD4 2YQ,869,681311064757,1,14,14
-7,,"7 Susan course, West Hayley",TA62 5LX,43851745926312439,328406798194,3,4,"7 Susan course, West Hayley",W01 0GG,583,212574548371,3,71,71
3,,"Flat 40p
Stanley greens, East Dianeshire",EN3 0GN,78785779615838264,969484621568,1,-7,"Flat 40p
Stanley greens, East Dianeshire",EN3 0GN,637,209579921423,1,52,52
3,,"Studio 1
Ruth heights, Aimeeland",RM01 5LD,50068706077802905,300795681367,2,3,"Studio 1
Ruth heights, Aimeeland",RM01 5LD,522,319413591938,2,28,28
6,,"Flat 2
Luke parkway, West Paulinestad",G9A 5XH,44130001747064545,761989817165,5,-7,"Flat 2
Luke parkway, West Paulinestad",G9A 5XH,779,906057482906,5,64,64
2,,"16 Hicks falls, New Lesley",BT7M 9ZY,43011858150527894,966883712513,5,3,"16 Hicks falls, New Lesley",BT7M 9ZY,289,184087724087,5,2,2
-7,,"30 Neil walk, Jordanport",CR87 7AH,42349862223313736,368286618708,1,5,"30 Neil walk, Jordanport",CR87 7AH,382,537660657952,1,63,63
1,,"Flat 15
Frances walk, New Lewis",G03 6NT,85826979830414709,224583512512,1,2,"Flat 15
Frances walk, New Lewis",G03 6NT,204,400841862546,1,1,1
7,,"94 Arthur plaza, Hughesburgh",NE79 3UJ,80762217031367565,452303866886,2,4,"94 Arthur plaza, Hughesburgh",NE79 3UJ,281,769065146238,2,28,28
-9,,"402 Cross ford, Geraldberg",L74 6QQ,86566106588349650,692586576899,2,5,"402 Cross ford, Geraldberg",L74 6QQ,655,37173225897,2,86,86
-3,,"Studio 45
Townsend tunnel, South Lynne",E0 9RU,66851203350886128,546995890879,2,3,"Studio 45
Townsend tunnel, South Lynne",E0 9RU,486,460140442934,2,62,62
6,,"298 Johnson mount, Carterhaven",-9,94517100036145994,459483786924,1,3,"298 Johnson mount, Carterhaven",WF0 7PP,747,978732355421,1,26,26
-7,,"237 Elliott haven, Gilberthaven",CT5X 3LH,71790166780507585,578596969675,1,-9,"237 Elliott haven, Gilberthaven",CT5X 3LH,626,383723662564,1,43,43
1,,"1 Rebecca crest, Lake Tracyberg",HX9 5YD,47586087755920244,837689821808,2,-7,"1 Rebecca crest, Lake Tracyberg",HX9 5YD,979,100904683567,2,71,71
2,,"FlaU 9
Jennings club, Port Geoffreytown",S3A 8JQ,95928467253001361,724478994191,2,4,"Flat 9
Jennings club, Port Geoffreytown",S3A 8JQ,533,993507873621,2,63,63
7,,"5 Foster mount, Victoriafurt",OX2B 8WZ,11767199981604647,451125677760,2,-7,"5 Foster mount, Victoriafurt",OX2B 8WZ,316,561923743509,2,52,52
4,,"918 Wilson corner, Wyattport",BT31 6ZW,24378113999974590,206214312128,2,1,"918 Wilson corner, Wyattport",BT31 6ZW,180,353211701618,2,16,16
2,,"43 Peter shores, Griffithsport",E3 4BH,16458686459369287,900960207468,2,5,"43 Peter shores, Griffithsport",E3 4BH,699,428128132504,2,84,84
7,,"Flat 68
Moss road, SinghpTrt",L11 2PD,98523578809704735,609310895261,2,3,"Flat 68
Moss road, Singhport",L11 2PD,646,345627531505,2,85,85
2,,"72 Cox greens, Whitehousestad",JE8V 5QQ,45870034570870207,386924509981,4,3,"72 Cox greens, Whitehousestad",JE8V 5QQ,792,813166997162,4,5,5
6,,"301 Amanda views, Port Mauriceside",ST32 4DT,38529358442015244,448258824597,1,3,"301 Amanda views, Port Mauriceside",ST32 4DT,343,416269293338,1,85,85
-9,,"Flat 6
Tony turnpike, Cooperfort",HX4 3ZY,12230940892726056,989284493053,5,4,"Studio 75
Christian brooks, East Paul",HX4 3ZY,314,996228516895,5,27,27
6,,"9 Morgan cape, Mariantown",SL82 0RQ,78651363360392930,784922571758,3,-9,"9 Morgan cape, Mariantown",SL82 0RQ,234,340882963854,3,21,21
5,,"926 Stokes unions, New Angelaburgh",M83 3QU,10887372563515973,349515984697,4,1,"926 Stokes unions, New Angelaburgh",M83 3QU,996,369544832336,4,74,74
-7,,"859 Higgins lodge, Marcchester",B7S 6DZ,83587411444401186,935843230595,2,4,"859 Higgins lodge, Marcchester",B7S 6DZ,350,285374748801,2,81,81
2,,"Studio 97k
Ashleigh courts, Gailfort",PL57 2SR,64194969744763279,143612445063,2,2,"Studio 97k
Ashleigh courts, Gailfort",PL57 2SR,923,773942124872,2,13,13
3,,"Flat 5
Jones land, Port Amber",E0E 2FD,81066176009343112,306936769112,2,1,"Flat 5
Jones land, Port Amber",E0E 2FD,248,676025859528,2,51,51
7,,"Flat 89I
Long road, Kirstyside",FK66 7SS,12509338453803016,64297616515,2,-7,"Flat 89I
Long road, Kirstyside",FK66 7SS,137,438994059158,2,63,63
-3,,"Studio 83
Dpbra points, South Dennis",S32 4ZR,45907651522447849,229467363769,1,1,"Studio 83
Debra points, South Dennis",S32 4ZR,442,733023356821,1,7,7
-9,,"503 Rahman bridge, Waynemouth",S6J 8YZ,52260611930434432,92024790310,2,5,"503 Rahman bridge, Waynemouth",S6J 8YZ,573,635526892404,2,60,60
4,,"Flat 5
Cheryl pine, Port Harry",W3S 2NG,29331768070739058,407938838477,2,4,"Flat 5
Cheryl pine, Port Harry",W3S 2NG,659,987456925503,2,77,77
4,,"11 Evans path, Mohammadchester",MK18 5PY,17467797204031125,526256658964,2,-7,"11 Evans path, Mohammadchester",MK18 5PY,104,814067763965,2,3,3
1,,"58 Fowler fork, North Douglasborough",E1U 8HF,43380573498445745,565056417996,1,2,"58 Fowler fork, North Douglasborough",E1U 8HF,571,289107234840,1,31,31
-9,,"Studio 53
Hugh flats, Leeville",M7H 7ER,47051066600483112,35384000992,2,-7,"Studio 53
Hugh flats, Leeville",M7H 7ER,979,884718031140,2,66,66
1,,"0 Hayes trail, South Teresamouth",CV34 8FX,24734449627537019,42970929194,2,3,"0 Hayes trail, South Teresamouth",CV34 8FX,285,46591515868,2,82,82
5,,"Studio 14M
Charles mountains, Port Derekmouth",G5S 2UR,81593497962181736,672433265430,5,5,"Studio 14M
Charles mountains, Port Derekmouth",G5S 2UR,596,32219518701,5,9,9
-3,,"Flat 73l
Stevenson path, New Cliveshire",N1 0PF,17887900437952507,520290000399,3,2,"Flat 73l
Stevenson path, New Cliveshire",N1 0PF,588,158971596064,3,23,23
4,,"521 Leon way, Lake Paulview",W07 6DW,27088636516349111,894170280994,2,3,"521 Leon way, Lake Paulview",W07 6DW,474,487920595790,2,86,86
-3,,"Studio 5
Robin estate, Robertsview",GU9 4SF,36468689259148002,421748338892,3,1,"Studio 5
Robin estate, Robertsview",GU9 4SF,148,299039103822,3,26,26
2,,"Studio 50
Anderson circle, Port Carly",L83 3JZ,64966283064722827,891332248590,1,5,"Studio 50
Anderson circle, Port Carly",L83 3JZ,856,216569870776,1,3,3
-3,,"1 Marie drive, Port Emily",B0E 0PP,51370104839811630,539370513545,1,1,"1 Marie drive, Port Emily",B0E 0PP,527,868781370792,1,35,35
-3,,-9,LL0V 0XJ,94381402007836068,119259940363,5,4,"Studio 34v
Smith lane, Robertsonfort",LL0V 0XJ,973,87785565628,5,43,43
3,,"Studio 5
Bolton spur, Bartlettville",TA86 5UF,49385037810779254,860032642233,2,2,"Studio 5
Bolton spur, Bartlettville",TA86 5UF,529,258695754856,2,28,28
5,,"9 Robson alley, Port Lewis",GL2 7ZA,93920405400438981,197402645644,4,2,"9 Robson alley, Port Lewis",GL2 7ZA,766,365919313577,4,97,97
6,,"Flat 00
Thomas valley, Georgeberg",M93 4BU,50853684304176042,941687652515,4,-9,"Flat 00
Thomas valley, Georgeberg",M93 4BU,520,943308419289,4,66,66
5,,"39 Jasmine motorway, Zoeland",SR44 8XD,74536108148407482,18291997407,1,-9,"39 Jasmine motorway, Zoeland",SR44 8XD,850,462940785559,1,93,93
4,,"68 Kirsty knolls, Kirkstad",E9J 8ND,74691065084620890,609232547357,2,4,"68 Kirsty knolls, Kirkstad",E9J 8ND,273,352116887690,2,70,70
4,,"0 Melissa center, Damianmouth",RH2W 5QD,61939080220545087,521754028796,2,5,"0 Melissa center, Damianmouth",RH2W 5QD,223,275727604483,2,40,40
7,,"66 Sanders point, West Shirley",CV06 6PH,92835723660923718,214188292743,1,4,"66 Sanders point, West Shirley",CV06 6PH,493,715788142836,1,39,39
4,,"827 Brown meadow, North Connorburgh",W4 4PE,51703562936315423,583211181325,1,2,"827 Brown meadow, North Connorburgh",W4 4PE,388,686745566281,1,31,31
7,,"Flat 2
Jean mission, West Aaron",M04 1DQ,90706561725434257,77983021170,4,2,"Flat 2
Jean mission, West Aaron",M04 1DQ,299,986306497640,4,4,4
3,,"18 Philip trail, Phillipshaven",N05 8ET,58254347963946263,244650564951,1,-9,"18 Philip trail, Phillipshaven",N05 8ET,389,514284906683,1,73,73
4,,"798 Brett tunnel, Reeceshire",BH02 0PW,89383365326439231,398073691018,5,2,"798 Brett tunnel, Reeceshire",BH02 0PW,850,126857762809,5,90,90
3,,"Flat 22
French station, Leestad",S8D 9PW,77147642997152653,774880674041,4,1,"Studio 72
Wilkinson ports, Wilsonton",S8D 9PW,633,925847217611,4,73,73
2,,"Flat 62w
Hayley pike, Valerieton",M99 2QQ,60154523092123374,288539898370,2,5,"Flat 62w
Hayley pike, Valerieton",M99 2QQ,365,17014235254,2,32,32
-3,,"Studio 83
Armstrong burg, East Kate",N73 9JY,70142844952785667,490501988441,1,-9,"Studio 83
Armstrong burg, East Kate",N73 9JY,784,36806669593,1,13,13
7,,"6 Gordon burgs, Lucytown",PO50 9TQ,96772590944515570,419545059205,2,3,"6 Gordon burgs, Lucytown",PO50 9TQ,592,605173910842,2,97,97
-7,,"73 Hudson plain, West Elainechester",-9,51956649805652848,554182708872,1,3,"73 Hudson plain, West Elainechester",E14 2QH,166,112258785745,1,67,67
1,,"Studio 82B
Aaron lights, Trevorchester",W13 7NU,24685323447745126,225913784987,2,2,"Studio 82B
Aaron lights, Trevorchester",N31 2QH,281,301204117564,2,72,72
-3,,"Studio 34
Ward fields, North Jessica",E8S 8LP,87767624632920634,798744521921,2,1,"Studio 34
Ward fields, North Jessica",E8S 8LP,491,905853387596,2,94,94
1,,"78 Moss falls, New Douglas",KT74 1PT,64613507734586241,927064376351,2,-9,"78 Moss falls, New Douglas",KT74 1PT,640,147332401848,2,24,24
7,,"5 Hannah fields, Morganburgh",DE18 7TT,49857079520798466,886035381278,1,-9,"5 Hannah fields, Morganburgh",DE18 7TT,911,898206372309,1,31,31
-3,,"9 Pugh wall, New Hilarybury",BA4 9BY,31516417463718962,869251203400,2,1,"9 Pugh wall, New Hilarybury",BA4 9BY,385,245994777487,2,47,47
2,,"632 Owen run, Jasonville",GU3 6LN,72367044425753548,355155087304,1,3,"632 Owen run, Jasonville",GU3 6LN,505,636076897807,1,42,42
7,,"413 Williams parkways, New Peter",B0J 1EF,48031316286984012,523122166728,1,4,"413 Williams parkways, New Peter",B0J 1EF,705,987169617604,1,48,48
3,,"Flat 94
Clark lights, North Pauline",N4D 0TA,11929604584845449,22302139963,2,2,"Flat 94
Clark lights, North Pauline",N4D 0TA,118,665583404547,2,30,30
-9,,"Flat 64c
West knoll, Chelseafort",B0K 8XA,59882228833060248,860717920733,2,-9,"Flat 64c
West knoll, Chelseafort",B0K 8XA,151,863400931116,2,17,17
2,,"Studio 50
Simpson village, Barryberg",BT4 5BY,32987532288045188,961052071496,2,2,"76 Begum branch, East Owenmouth",BT4 5BY,394,235840123687,2,65,65
6,,"Studio 15E
Donald ports, East Paulaborough",WD9M 5JE,73456076292816619,900174617005,2,-7,"Studio 15E
Donald ports, East Paulaborough",WD9M 5JE,120,224094242971,2,2,2
6,,"Flat 06X
Booth crossing, Davieston",S99 6SB,98741632110306009,197035810846,2,2,"Flat 06X
Booth crossing, Davieston",S99 6SB,434,435454812297,2,27,27
7,,"07 Jones meadows, Port Danielleshire",B9T 2EG,39103177809529158,925322614050,2,4,"07 Jones meadows, Port Danielleshire",B9T 2EG,570,689139326716,2,26,26
-9,,"Studio 56I
Gemma street, Tuckerbury",DG5 6RX,76504485259535575,445132068412,1,5,"Studio 56I
Gemma street, Tuckerbury",DG5 6RX,775,880129193101,1,94,94
3,,"Studio 65J
Rosemary stream, Adamside",B4D 2YT,87621248733785938,335898370358,2,-7,"Studio 65J
Rosemary stream, Adamside",B4D 2YT,667,559715427183,2,9,9
-9,,"87 Jacob estates, West Geoffreybury",S0G 1AJ,39632344674180789,735211333694,4,1,"87 Jacob estates, West Geoffreybury",S0G 1AJ,244,881986843946,4,23,23
2,,"Studio 50X
Amber route, Robsonstad",SO0 8SH,24937583985219197,988414977168,5,1,"Studio 50X
Amber route, Robsonstad",SO0 8SH,513,21556398999,5,9,9
-7,,"Studio 6
Jarvis gardens, South Sophieberg",JE11 8UR,38019402441528050,335838030071,1,-9,"Studio 6
Jarvis gardens, South Sophieberg",JE11 8UR,557,602655555107,1,28,28
5,,"Studio 18Q
Potts fields, Cooperfort",B9F 0LD,56691082635192450,563075615687,2,-7,"Studio 18Q
Potts fields, Cooperfort",B9F 0LD,925,833207311148,2,87,87
2,,"Studio 47W
Parker crest, Sylviastad",FK8W 8RQ,50760493247799352,372774077484,5,3,"Studio 47W
Parker crest, Sylviastad",FK8W 8RQ,334,930349484239,5,57,57
5,,"Flat 17
Whittaker locks, Harrisbury",BB2E 0RZ,42299328723831271,495861631620,2,5,"Flat 17
Whittaker locks, Harrisbury",BB2E 0RZ,199,721410607150,2,62,62
3,,"Studio 92
Russell mountain, Lake Kieran",W9U 5NT,16520307918162337,875653432761,5,4,"Studio 92
Russell mountain, Lake Kieran",W9U 5NT,313,894905637368,5,56,56
-9,,"175 Dodd way, East Paulineside",G4 1BW,98636830620123431,438916689853,1,3,"175 Dodd way, East Paulineside",G4 1BW,124,276987118273,1,27,27
5,,"03 Begum mill, West Declan",LA9 2WW,23698718634702118,971989109698,2,-9,"03 Begum mill, West Declan",LA9 2WW,489,980735597992,2,4,4
2,,"Studio 88
Howard drive, North Tracyberg",G9 7ST,89569756177670359,278221622108,2,5,"Studio 88
Howard drive, North Tracyberg",G9 7ST,173,863715386677,2,13,13
-7,,"98 Mason vista, New Eleanor",M1 4PR,61796583388864647,904212502061,2,-7,"98 Mason vista, New Eleanor",M1 4PR,950,770232002954,2,46,46
1,,"Studio 6
Phillips neck, Johnsonbury",N0H 7JH,92078792333779978,284072086818,2,-7,"Studio 6
Phillips neck, Johnsonbury",N0H 7JH,692,916171175534,2,98,98
