Household_ID,QID,Accommodation_Type,Resident_Count,Ownership_Type,From_Dummy,Any_Relationships,Census_Address,Census_Address_Postcode,Census_Address_UPRN,Census_Address_Output_Area,Census_Address_Country,Census_Address_Indicator,Resident_Count_Verify,Census_Address_Count,Census_Address_Count_Verify,Census_Address_Accommodation_Type,Census_Address_Ownership_Type
h79536163312391871,q1625278105731810,5,5,5,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h15807976497920366,q8683000286098015,4,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h54455336261497553,q6542957024952683,7,1,4,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h58642803495866372,q9218733858050038,1,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h95958396063578593,q6978872856598693,3,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h67568281834142569,q6297391644996027,-7,1,3,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h97998473871428232,q9583913597697553,3,3,-9,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h56926562148906791,q3954057146584559,6,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h98981015159998154,q4417764693353911,-9,5,-9,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h93284047797643079,q7973410530599793,1,3,1,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h96352701255048919,q9590711637343157,-9,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h18934372683659853,q6226965102175407,6,1,4,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h79663140510252273,q2413183093011796,3,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h67076669677590027,q9741125137268529,5,1,3,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h26942968510681926,q3832041192777861,1,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h36752867547235103,q9205992200042214,1,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h48969677433281580,q3449334648016470,2,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h39422945261529960,q5340302937552755,-3,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h31009329055161103,q8565925605544167,1,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h23837662063184415,q9211369559703432,-9,1,5,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h89911638503850219,q1623066636251962,-9,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h54242071324542327,q6006854459676520,-7,3,3,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h70076985740579611,q5406381536043733,1,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h62309688391472834,q1778250811650022,-9,2,-9,0,,"3 Barry trafficway
Kaurbury",G3 6JG,512249939046,E00141212,939,720766243751,2,95,95,7,-9
h69386483100351905,q5301825800014636,6,3,3,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h11740520321263189,q4848391023970937,2,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h57103453389202492,q8232636151493044,-9,1,-9,0,,"Flat 69
Morgan curve
New Deborahhaven",W78 7RH,744221015313,E00135819,384,479780585914,1,60,60,1,-9
h98728088985720874,q5061786792340960,-9,2,-9,0,,"Studio 08
Sara pines
New Martin",CA5 7US,757317958750,E00037193,469,855818217522,2,2,2,-7,5
h13735404537893526,q4504182350237787,-3,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h56491727632787303,q4070843061736122,5,1,5,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h14493017445684762,q6219142690332314,4,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h64923163611836268,q5526172716028391,-9,1,-9,0,,"902 Graeme walks
North Donald",M6 0JF,119592187931,E00165610,994,294066320876,1,14,14,4,1
h94820053873309272,q5543058106478856,-3,3,-9,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h29263534227804975,q5873571614741945,5,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h56844268624718736,q4201078742672987,6,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h31931334835068045,q4555789902239197,6,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h45031579019643442,q5350039084768784,-7,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h98346034929730231,q4250975265444241,6,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h12498746588751812,q3696537327641729,2,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h59450683375582233,q9073499677792998,3,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h92846904306545376,q1501397801444322,7,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h41234982105555804,q4083535343698678,6,1,5,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h58177051346133229,q1338700455361553,7,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h80257335437754672,q9793931073584637,-9,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h90355310465093654,q9172632019248379,-9,4,1,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h22651354337343490,q8389918046660958,-9,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h47724553563799750,q6874036709078393,1,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h21133479895474338,q2121913590685454,4,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h96606156353598285,q4374982251180745,1,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h29962224680760357,q7418157643591886,3,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h25629318990689670,q8151733166926306,3,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h77270499411992681,q4830197104913849,5,3,3,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h31311205867014839,q6830120354370503,2,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h55289826602491681,q7443212624922561,-9,2,-9,0,,"805 Lorraine rue
Dunnchester",ST1 1HN,833995688968,E00164480,186,962141737759,2,40,40,6,4
h84720334298981507,q2784925405467822,6,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h70355246802275937,q2962366374221678,2,1,3,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h79041577425365936,q6930322759893032,-3,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h28062489741822101,q8330966187397044,-9,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h77099619484644813,q3048712157350548,-3,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h53336982636850865,q7835665069074227,4,4,-7,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h95043349891848437,q2265650243361193,5,4,-9,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h67626429941035588,q2516103404898507,4,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h99628582374295467,q5673430164191213,5,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h52838829876630645,q6082556037679094,2,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h14517058125192996,q4932958561109209,2,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h49642814114384672,q6747823776046340,1,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h71694989767955094,q1498436855455656,1,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h47203272086379801,q8495873997079426,7,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h37946964356658784,q9766094702471870,3,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h37820048364994321,q5144882088058999,-3,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h99994826865923654,q9265065183654170,3,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h62775685928493083,q6910150176965939,-7,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h33844423837288504,q3101075858621916,1,3,3,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h86832730982679828,q4569730643585878,4,3,2,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h16717642781050470,q7694562450801139,-9,3,4,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h10720495929702814,q8957439790851910,4,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h94143809310677801,q8790965440022403,6,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h14249697101545665,q4909530203595472,7,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h38327422144660309,q2500040772185355,1,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h47367853603158438,q1454028374063923,5,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h32106685800739576,q1469877717522224,3,1,5,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h87754258867824943,q2339635169929082,3,5,1,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h97679914422747342,q9801800697261991,-9,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h88148475445637187,q5930643158137637,-9,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h85030523351904893,q5210240149821284,-3,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h80632324049189669,q4787874280038244,3,3,4,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h83755371296455510,q1169800640926894,7,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h65729883519923285,q9741033973231996,7,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h69938236839936391,q4087183065697360,4,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h64708838416195760,q2506209643360236,-9,5,-7,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h38334006584577771,q9562444805793353,-3,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h35310339854095045,q7567858344581159,-9,1,-9,0,,"638 William mountains
Owenfort",W2G 1QW,13546722710,E00135402,999,985517421912,1,34,34,4,4
h27557220252962708,q4403895084525734,-9,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h68591552989863268,q8599208433609999,5,1,4,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h18116379092007037,q8006430305390205,7,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h25506006588109095,q1127008161732567,2,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h36574798227453501,q3683953627900278,-9,2,-9,0,,"928 Stephanie pike
Prattberg",M3 6AG,719125245861,E00135546,306,498194904596,2,91,91,4,4
h32720061128499202,q8487745680133124,3,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h22008439824533063,q7742186107343805,-7,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h17660210059101209,q7894067839828533,-3,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h47185691850202810,q5521367274689975,5,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h28241484534079551,q3041449230807857,6,5,4,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h89505833421711335,q8058447354193331,5,1,3,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h55026145664770542,q2341450586725726,3,5,-9,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h67477052399579682,q7614384542681920,5,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h52331804022657307,q6243510986537530,-9,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h86082962408725712,q9845717189953316,-3,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h97721095225795900,q1493312538057068,-9,2,-9,0,,"Flat 7
Gray squares
Stanleyview",CB0 2PR,856093411264,E00164629,456,637271907617,2,28,28,-7,-7
h25626707868365306,q7635508876806454,7,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h66020996731030634,q7763483646434529,1,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h93701973894219130,q7280718137672977,7,1,3,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h95181975555850136,q8689868700612151,-3,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h35389350293654614,q1641732921954393,1,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h41865275172937391,q3214946015750064,5,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h78703610665130046,q5200669779689454,4,4,2,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h93447216677481400,q6108039894464368,1,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h50655856741625788,q1821421542082742,-9,3,3,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h71103542099557362,q8482762599880692,6,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h20355256924614362,q2369343201774749,6,1,3,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h12756051670449490,q9764114897398187,1,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h75417615056631333,q3781249438653003,6,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h74298820577345250,q8499629368639460,5,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h82668621307447330,q1605351377964674,2,5,5,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h93211824674662010,q7489644884700243,6,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h19909876330373761,q8720452184681045,-7,5,5,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h19517026025356058,q6720692739928102,-3,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h24769644734231397,q6912986409333439,-3,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h11898083946682498,q4961083215580523,-7,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h42831275122516715,q7760490309289507,4,3,1,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h54975460222559785,q5499194788179417,-7,4,-7,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h68383205687484430,q4082231555994490,-3,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h29572865236595237,q6784924811945912,3,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h82764993476193281,q1945190067554738,4,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h24063711621964838,q5122884242273954,-9,4,-9,0,,"06 King causeway
Port Barry",RM8 9RR,889009886556,E00172226,787,877543454419,4,61,61,-7,-7
h32871966273786795,q1791004565508660,6,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h91076492981964013,q6844076735413283,-9,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h12107347049473569,q3557781859436608,7,5,4,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h30913672415882068,q6925053881742765,-7,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h34328857207782769,q4315464221070544,4,4,4,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h98245569784085180,q9516804804977229,2,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h48291506232018533,q4364252360998619,-3,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h65719370031925919,q6322858421487410,2,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h82195211260473582,q7532345665628400,-9,3,-9,0,,"Flat 0
Welch forge
East Beverleyville",L2 9XU,267012075970,E00135824,814,464946839219,3,81,81,1,1
h60517418514837312,q5767917625673552,2,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h39056285293310678,q8578452891095120,2,4,-7,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h19702446771107878,q6792965438836675,5,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h25047267765717722,q1695430857661235,6,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h55501840945684066,q1101088408101869,6,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h21964441291143604,q7658236428830725,7,4,4,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h17442994490738749,q9273924374064530,5,3,-7,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h15166433459347720,q9042850390159000,3,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h93985121358173560,q7321352357519684,-7,4,-9,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h28725000483871248,q9240801037055606,-7,3,4,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h64173826187907155,q4115170312298555,4,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h73177107659765477,q3382201319628987,-9,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h71536397089124455,q7590737683261758,5,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h38990406849353815,q3549224994385695,1,1,4,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h87729148272414290,q5569845883149800,4,4,3,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h77281890217799807,q2502799465526605,5,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h51197910674723432,q7607551646039878,-9,4,3,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h91718340684156468,q2158493509065187,7,3,4,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h50460412986034762,q8006549764503281,-9,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h80557813387586506,q7622466298137248,2,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h95259445882370727,q3517140017794128,-7,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h98436014483785009,q5833280077409440,7,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h17871641856672012,q9051126763492887,-3,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h17991400105301345,q9914833447827020,4,1,4,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h31416453836515657,q3162380914487993,3,4,2,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h31912893076821658,q4096059276935778,6,3,3,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h75463463765469354,q9306096852951974,3,3,1,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h55835503641873863,q7136628777836768,6,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h21239945510611297,q3297479466514465,-9,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h28557770606533541,q9160814970478506,-9,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h18118700638681930,q7608630766889857,-3,1,3,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h69603629719331486,q8961435815180855,-9,4,-9,0,,"Flat 5
Hayes extension
New Sylviaton",G6J 7TL,316043119318,E00141204,532,184105919271,4,34,34,3,-9
h18614568579509143,q6032110430542999,6,5,2,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h96471558645582561,q9787300287563160,5,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h60187067147699788,q1834451915703261,6,3,-9,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h36034296056638039,q4399345164557902,-7,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h37707523977775212,q3725721399506577,5,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h10661248891983785,q2285734523748745,3,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h66484710984805081,q1077339334941842,2,4,1,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h51410767379501468,q4541310950963322,3,5,1,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h13938703330988357,q7959872701581713,-9,5,-9,0,,"54 Toby light
Port Martin",SG85 9HQ,17682823750,E00135401,408,295223194219,5,97,97,1,3
h47329628497605837,q9325110997989094,-7,4,4,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h67264848825713745,q2359327637482127,-9,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h50328723581266909,q9746462462053454,-3,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h81607797274535309,q8998062520917583,-3,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h90218848012443842,q9689976069444521,-9,2,-9,0,,"1 Patel motorway
Hilaryton",N68 8DY,722787861354,E00152678,559,223589968032,2,38,38,3,4
h10988408021164987,q2699942736143050,-3,1,5,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h56842917232534148,q7436263510740945,-7,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h39697559122422192,q2380612129554622,-9,4,-7,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h64148170660930673,q9952818011106938,2,3,4,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h72214921613292798,q5104277747675812,-7,4,1,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h65473679168713609,q1692489863191963,-9,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h41524524917124166,q7429013787453997,-9,1,-9,0,,"Flat 93
Lord course
East Howardhaven",M0 9WS,145079618522,E00120056,838,673304889715,1,52,52,6,2
h33602597415789727,q7404863406987856,-9,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h87113945052519596,q7172549269296164,-7,3,3,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h63212854291213360,q8756330367767716,-7,5,1,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h34192375409182822,q2257368483607261,5,4,-9,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h96089133125171287,q7480537132225322,4,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h17507829265545599,q4809460084285742,5,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h95127627755624171,q5513010172233466,7,5,-7,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h26873231767948793,q4931563078627948,1,1,5,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h81503042561012646,q1388887064709633,2,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h69261633311958668,q9881758261960003,-7,4,1,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h34955084324185043,q7385304359187939,2,3,3,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h75481615164684871,q8771636000860148,2,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h91005583182346433,q1058244546561893,5,1,5,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h48029368458953014,q7852911813353459,3,1,4,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h87842680367836302,q3665034629364898,-9,1,-9,0,,"Flat 59
Brown via
Sinclairville",CM1 0BZ,757865094387,E00120060,303,616550119608,1,41,41,7,-7
h19021505567535918,q7687203931753690,-9,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h40160299834722513,q6364483873918959,3,3,2,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h85169148890092788,q8546525475522159,5,1,4,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h61999579709252459,q2724568531545248,7,5,4,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h64887538942173434,q3449637613061920,4,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h63977767254915953,q6718352779708550,-9,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h68681624485796908,q4376707488490892,-3,1,3,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h95904692247299197,q6130074118496593,6,1,4,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h44866534631950890,q7076680679779627,2,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h53001034647696077,q4396522196435351,-9,5,4,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h81573851802661962,q5596405252092078,5,5,2,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h90712124291455086,q8928432973014340,7,5,-9,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h51277568854170873,q9710777068206702,5,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h77969926238983841,q8028658865394051,4,5,5,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h38004851361726285,q4976072922224073,-3,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h50391894054138792,q7283765753320335,3,4,2,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h30779134073655136,q6910403188176758,3,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h15238699794357723,q8101773191983702,-3,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h93448672290078796,q7657244613291959,6,3,3,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h30189841749913030,q5979787167625597,5,1,3,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h45612180587609223,q8422208294474987,7,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h18610228668847339,q4647970314859541,-3,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
